AnEar,Date,milk_production
1209,2023-04-24,82.7
1209,2023-04-25,89.6
1209,2023-04-26,89.8
1209,2023-04-27,88.5
1209,2023-04-28,37.6
1209,2023-04-29,86.9
1209,2023-04-30,81.1
1209,2023-05-01,82.8
1209,2023-05-02,85.4
1209,2023-05-03,88.7
1209,2023-05-04,85.0
1209,2023-05-05,85.1
1209,2023-05-06,83.8
1209,2023-05-07,85.1
1209,2023-05-08,79.1
1209,2023-05-09,87.0
1209,2023-05-10,88.7
1209,2023-05-11,84.5
1209,2023-05-12,90.0
1209,2023-05-13,87.2
1209,2023-05-14,88.8
1209,2023-05-15,89.0
1209,2023-05-16,84.1
1209,2023-05-17,87.2
1209,2023-05-18,85.5
1209,2023-05-19,88.1
1209,2023-05-20,85.6
1209,2023-05-21,84.6
1209,2023-05-22,84.5
1209,2023-05-23,88.1
1209,2023-05-24,88.4
1209,2023-05-25,89.3
1209,2023-05-26,89.8
1209,2023-05-27,92.4
1209,2023-05-28,92.3
1209,2023-05-29,86.8
1209,2023-05-30,95.3
1209,2023-05-31,75.9
1209,2023-06-01,86.9
1209,2023-06-02,90.2
1209,2023-06-03,92.4
1209,2023-06-04,81.3
1209,2023-06-05,86.7
1209,2023-06-06,85.3
1209,2023-06-07,89.2
1209,2023-06-08,84.4
1209,2023-06-09,84.1
1209,2023-06-10,87.7
1209,2023-06-11,85.2
1209,2023-06-12,86.2
1209,2023-06-13,89.6
1209,2023-06-14,82.4
1209,2023-06-15,88.2
1209,2023-06-16,87.5
1209,2023-06-17,88.8
1209,2023-06-18,84.2
1209,2023-06-19,79.3
1209,2023-06-20,83.0
1209,2023-06-21,83.4
1209,2023-06-22,87.7
1209,2023-06-23,82.1
1209,2023-06-24,83.0
1209,2023-06-25,88.9
1209,2023-06-26,88.8
1209,2023-06-27,85.2
1209,2023-06-28,86.2
1209,2023-06-29,84.9
1209,2023-06-30,83.0
1209,2023-07-01,89.4
1209,2023-07-02,85.2
1209,2023-07-03,83.7
1209,2023-07-04,80.5
1209,2023-07-05,82.4
1209,2023-07-06,86.9
1209,2023-07-07,78.2
1209,2023-07-08,81.5
1209,2023-07-09,85.5
1209,2023-07-10,83.3
1209,2023-07-11,84.4
1209,2023-07-12,91.8
1209,2023-07-13,79.6
1209,2023-07-14,85.6
1209,2023-07-15,78.9
1209,2023-07-16,89.7
1209,2023-07-17,84.3
1209,2023-07-18,85.6
1209,2023-07-19,88.5
1209,2023-07-20,67.0
1209,2023-07-21,70.8
1209,2023-07-22,69.8
1209,2023-07-23,72.3
1209,2023-07-24,78.6
1209,2023-07-25,81.9
1209,2023-07-26,70.5
1209,2023-07-27,80.8
1209,2023-07-28,75.2
1209,2023-07-29,68.6
1209,2023-07-30,60.2
1209,2023-07-31,70.5
1209,2023-08-01,79.2
1209,2023-08-02,81.6
1209,2023-08-03,86.9
1209,2023-08-04,92.4
1209,2023-08-05,75.4
1209,2023-08-06,84.2
1209,2023-08-07,84.7
1209,2023-08-08,87.2
1209,2023-08-09,83.0
1209,2023-08-10,78.0
1209,2023-08-11,83.7
1209,2023-08-12,89.4
1209,2023-08-13,78.0
1209,2023-08-14,84.0
1209,2023-08-15,86.7
1209,2023-08-16,84.0
1209,2023-08-17,125.0
1209,2023-08-18,58.7
1209,2023-08-19,64.9
1209,2023-08-20,50.6
1209,2023-08-21,56.9
1209,2023-08-22,62.0
1209,2023-08-23,58.8
1209,2023-08-24,53.7
1209,2023-08-25,52.3
1209,2023-08-26,53.9
1209,2023-08-27,56.4
1209,2023-08-28,53.8
1209,2023-08-29,62.1
1209,2023-08-30,65.7
1209,2023-08-31,68.3
1209,2023-09-01,70.1
1209,2023-09-02,66.9
1209,2023-09-03,70.4
1209,2023-09-04,71.6
1209,2023-09-05,74.2
1209,2023-09-06,69.0
1209,2023-09-07,70.0
1209,2023-09-08,71.1
1209,2023-09-09,72.3
1209,2023-09-10,73.4
1209,2023-09-11,75.3
1209,2023-09-12,70.5
1209,2023-09-13,111.0
1209,2023-09-14,69.8
1209,2023-09-15,68.3
1209,2023-09-16,71.6
1209,2023-09-17,69.4
1209,2023-09-18,68.4
1209,2023-09-19,71.1
1209,2023-09-20,63.5
1209,2023-09-21,69.8
1209,2023-09-22,70.8
1209,2023-09-23,66.5
1209,2023-09-24,73.4
1209,2023-09-25,71.4
1209,2023-09-26,70.0
1209,2023-09-27,75.4
1209,2023-09-28,69.6
1209,2023-09-29,73.4
1209,2023-09-30,76.0
1209,2023-10-01,71.3
1209,2023-10-02,73.7
1209,2023-10-03,69.3
1209,2023-10-04,76.1
1209,2023-10-05,75.4
1209,2023-10-06,68.9
1209,2023-10-07,71.2
1209,2023-10-08,75.1
1209,2023-10-09,76.6
1209,2023-10-10,71.4
1209,2023-10-11,77.3
1209,2023-10-12,73.1
1209,2023-10-13,72.9
1209,2023-10-14,74.4
1209,2023-10-15,68.3
1209,2023-10-16,65.2
1209,2023-10-17,78.1
1209,2023-10-18,78.9
1209,2023-10-19,78.8
1209,2023-10-20,71.5
1209,2023-10-21,77.2
1209,2023-10-22,74.2
1209,2023-10-23,73.9
1209,2023-10-24,78.1
1209,2023-10-25,78.2
1209,2023-10-26,74.4
1209,2023-10-27,75.6
1209,2023-10-28,77.8
1209,2023-10-29,79.2
1209,2023-10-30,75.2
1209,2023-10-31,78.2
1209,2023-11-01,71.9
1209,2023-11-02,72.9
1209,2023-11-03,72.3
1209,2023-11-04,70.2
1209,2023-11-05,77.3
1209,2023-11-06,76.1
1209,2023-11-07,71.3
1209,2023-11-08,76.3
1209,2023-11-09,73.2
1209,2023-11-10,79.1
1209,2023-11-11,73.3
1218,2023-01-14,22.0
1218,2023-01-15,43.1
1218,2023-01-16,48.9
1218,2023-01-17,46.2
1218,2023-01-18,56.3
1218,2023-01-19,58.7
1218,2023-01-20,65.2
1218,2023-01-21,65.4
1218,2023-01-22,69.0
1218,2023-01-23,62.9
1218,2023-01-24,62.5
1218,2023-01-25,64.8
1218,2023-01-26,68.6
1218,2023-01-27,61.4
1218,2023-01-28,78.5
1218,2023-01-29,75.0
1218,2023-01-30,86.9
1218,2023-01-31,78.7
1218,2023-02-01,72.2
1218,2023-02-02,81.0
1218,2023-02-03,78.7
1218,2023-02-04,78.2
1218,2023-02-05,80.6
1218,2023-02-06,78.8
1218,2023-02-07,81.7
1218,2023-02-08,83.2
1218,2023-02-09,87.1
1218,2023-02-10,84.5
1218,2023-02-11,86.0
1218,2023-02-12,87.1
1218,2023-02-13,93.8
1218,2023-02-14,93.1
1218,2023-02-15,89.5
1218,2023-02-16,93.7
1218,2023-02-17,97.1
1218,2023-02-18,92.9
1218,2023-02-19,94.5
1218,2023-02-20,98.4
1218,2023-02-21,94.6
1218,2023-02-22,97.9
1218,2023-02-23,102.0
1218,2023-02-24,98.8
1218,2023-02-25,97.1
1218,2023-02-26,99.2
1218,2023-02-27,100.0
1218,2023-02-28,82.8
1218,2023-03-01,102.0
1218,2023-03-02,106.0
1218,2023-03-03,84.8
1218,2023-03-04,101.0
1218,2023-03-05,93.8
1218,2023-03-06,98.6
1218,2023-03-07,97.2
1218,2023-03-08,98.2
1218,2023-03-09,98.3
1218,2023-03-10,104.0
1218,2023-03-11,104.0
1218,2023-03-12,102.0
1218,2023-03-13,99.4
1218,2023-03-14,99.6
1218,2023-03-15,109.0
1218,2023-03-16,102.0
1218,2023-03-17,96.1
1218,2023-03-18,85.4
1218,2023-03-19,97.1
1218,2023-03-20,102.0
1218,2023-03-21,106.0
1218,2023-03-22,110.0
1218,2023-03-23,101.0
1218,2023-03-24,107.0
1218,2023-03-25,108.0
1218,2023-03-26,106.0
1218,2023-03-27,83.8
1218,2023-03-28,112.0
1218,2023-03-29,106.0
1218,2023-03-30,100.0
1218,2023-03-31,112.0
1218,2023-04-01,108.0
1218,2023-04-02,108.0
1218,2023-04-03,106.0
1218,2023-04-04,92.7
1218,2023-04-05,106.0
1218,2023-04-06,101.0
1218,2023-04-07,99.0
1218,2023-04-08,99.2
1218,2023-04-09,105.0
1218,2023-04-10,104.0
1218,2023-04-11,109.0
1218,2023-04-12,98.8
1218,2023-04-13,105.0
1218,2023-04-14,106.0
1218,2023-04-15,106.0
1218,2023-04-16,104.0
1218,2023-04-17,105.0
1218,2023-04-18,106.0
1218,2023-04-19,102.0
1218,2023-04-20,104.0
1218,2023-04-21,110.0
1218,2023-04-22,99.1
1218,2023-04-23,89.3
1218,2023-04-24,86.6
1218,2023-04-25,97.6
1218,2023-04-26,103.0
1218,2023-04-27,101.0
1218,2023-04-28,103.0
1218,2023-04-29,95.2
1218,2023-04-30,93.8
1218,2023-05-01,98.4
1218,2023-05-02,98.3
1218,2023-05-03,99.3
1218,2023-05-04,99.8
1218,2023-05-05,97.0
1218,2023-05-06,99.6
1218,2023-05-07,96.1
1218,2023-05-08,93.7
1218,2023-05-09,91.8
1218,2023-05-10,107.0
1218,2023-05-11,88.4
1218,2023-05-12,88.7
1218,2023-05-13,89.0
1218,2023-05-14,92.3
1218,2023-05-15,98.5
1218,2023-05-16,96.7
1218,2023-05-17,92.2
1218,2023-05-18,100.0
1218,2023-05-19,99.3
1218,2023-05-20,100.0
1218,2023-05-21,96.3
1218,2023-05-22,100.0
1218,2023-05-23,101.0
1218,2023-05-24,101.0
1218,2023-05-25,104.0
1218,2023-05-26,97.7
1218,2023-05-27,102.0
1218,2023-05-28,106.0
1218,2023-05-29,101.0
1218,2023-05-30,98.5
1218,2023-05-31,97.1
1218,2023-06-01,98.2
1218,2023-06-02,92.7
1218,2023-06-03,103.0
1218,2023-06-04,92.5
1218,2023-06-05,93.3
1218,2023-06-06,88.3
1218,2023-06-07,94.3
1218,2023-06-08,103.0
1218,2023-06-09,98.4
1218,2023-06-10,97.2
1218,2023-06-11,90.3
1218,2023-06-12,71.5
1218,2023-06-13,83.7
1218,2023-06-14,99.9
1218,2023-06-15,86.9
1218,2023-06-16,96.6
1218,2023-06-17,95.7
1218,2023-06-18,92.3
1218,2023-06-19,97.2
1218,2023-06-20,93.0
1218,2023-06-21,93.2
1218,2023-06-22,96.4
1218,2023-06-23,91.6
1218,2023-06-24,98.6
1218,2023-06-25,95.5
1218,2023-06-26,95.9
1218,2023-06-27,97.2
1218,2023-06-28,96.1
1218,2023-06-29,95.5
1218,2023-06-30,91.8
1218,2023-07-01,98.4
1218,2023-07-02,96.6
1218,2023-07-03,93.6
1218,2023-07-04,93.2
1218,2023-07-05,98.7
1218,2023-07-06,97.0
1218,2023-07-07,94.9
1218,2023-07-08,96.6
1218,2023-07-09,95.2
1218,2023-07-10,96.4
1218,2023-07-11,92.2
1218,2023-07-12,96.8
1218,2023-07-13,95.9
1218,2023-07-14,95.2
1218,2023-07-15,93.5
1218,2023-07-16,98.6
1218,2023-07-17,96.5
1218,2023-07-18,80.4
1218,2023-07-19,71.7
1218,2023-07-20,67.0
1218,2023-07-21,81.3
1218,2023-07-22,88.4
1218,2023-07-23,89.7
1218,2023-07-24,87.1
1218,2023-07-25,91.9
1218,2023-07-26,87.7
1218,2023-07-27,88.4
1218,2023-07-28,92.9
1218,2023-07-29,94.3
1218,2023-07-30,87.6
1218,2023-07-31,94.9
1218,2023-08-01,77.4
1218,2023-08-02,80.7
1218,2023-08-03,83.7
1218,2023-08-04,85.1
1218,2023-08-05,85.0
1218,2023-08-06,85.5
1218,2023-08-07,100.0
1218,2023-08-08,91.9
1218,2023-08-09,93.0
1218,2023-08-10,88.4
1218,2023-08-11,87.8
1218,2023-08-12,84.7
1218,2023-08-13,69.1
1218,2023-08-14,85.8
1218,2023-08-15,90.1
1218,2023-08-16,91.0
1218,2023-08-17,92.2
1218,2023-08-18,87.9
1218,2023-08-19,87.9
1218,2023-08-20,89.3
1218,2023-08-21,90.1
1218,2023-08-22,89.7
1218,2023-08-23,87.4
1218,2023-08-24,84.0
1218,2023-08-25,79.0
1218,2023-08-26,85.3
1218,2023-08-27,86.1
1218,2023-08-28,92.8
1218,2023-08-29,88.0
1218,2023-08-30,87.1
1218,2023-08-31,90.5
1218,2023-09-01,89.2
1218,2023-09-02,86.7
1218,2023-09-03,91.4
1218,2023-09-04,89.2
1218,2023-09-05,85.8
1218,2023-09-06,85.6
1218,2023-09-07,85.9
1218,2023-09-08,83.6
1218,2023-09-09,88.2
1218,2023-09-10,82.5
1218,2023-09-11,89.4
1218,2023-09-12,85.2
1218,2023-09-13,87.1
1218,2023-09-14,87.6
1218,2023-09-15,87.0
1218,2023-09-16,88.8
1218,2023-09-17,92.5
1218,2023-09-18,93.7
1218,2023-09-19,88.3
1218,2023-09-20,82.7
1218,2023-09-21,85.0
1218,2023-09-22,87.4
1218,2023-09-23,91.7
1218,2023-09-24,79.8
1218,2023-09-25,85.7
1218,2023-09-26,67.5
1218,2023-09-27,69.7
1218,2023-09-28,71.7
1218,2023-09-29,79.8
1218,2023-09-30,79.6
1218,2023-10-01,85.1
1218,2023-10-02,86.0
1218,2023-10-03,87.6
1218,2023-10-04,90.2
1218,2023-10-05,88.4
1218,2023-10-06,90.4
1218,2023-10-07,93.4
1218,2023-10-08,89.5
1218,2023-10-09,91.4
1218,2023-10-10,81.9
1218,2023-10-11,91.3
1218,2023-10-12,86.2
1218,2023-10-13,92.2
1218,2023-10-14,86.6
1218,2023-10-15,88.1
1218,2023-10-16,88.2
1218,2023-10-17,77.9
1218,2023-10-18,88.9
1218,2023-10-19,83.2
1218,2023-10-20,81.0
1218,2023-10-21,82.9
1218,2023-10-22,81.1
1218,2023-10-23,79.4
1218,2023-10-24,78.1
1218,2023-10-25,83.9
1218,2023-10-26,80.9
1218,2023-10-27,79.2
1218,2023-10-28,79.0
1218,2023-10-29,83.7
1218,2023-10-30,87.1
1218,2023-10-31,77.9
1218,2023-11-01,84.6
1218,2023-11-02,78.1
1218,2023-11-03,81.1
1218,2023-11-04,83.6
1218,2023-11-05,81.5
1218,2023-11-06,74.1
1218,2023-11-07,82.1
1218,2023-11-08,80.6
1218,2023-11-09,86.2
1218,2023-11-10,81.5
1218,2023-11-11,80.3
1218,2023-11-12,81.5
1218,2023-11-13,77.6
1218,2023-11-14,78.8
1242,2023-01-14,22.1
1242,2023-01-15,30.4
1242,2023-01-16,38.4
1242,2023-01-17,38.0
1242,2023-01-18,48.9
1242,2023-01-19,50.6
1242,2023-01-20,43.2
1242,2023-01-21,64.1
1242,2023-01-22,54.9
1242,2023-01-23,64.0
1242,2023-01-24,66.0
1242,2023-01-25,65.2
1242,2023-01-26,66.5
1242,2023-01-27,67.6
1242,2023-01-28,68.3
1242,2023-01-29,67.9
1242,2023-01-30,71.2
1242,2023-01-31,68.2
1242,2023-02-01,60.7
1242,2023-02-02,81.4
1242,2023-02-03,77.9
1242,2023-02-04,77.1
1242,2023-02-05,75.8
1242,2023-02-06,84.5
1242,2023-02-07,69.1
1242,2023-02-08,76.5
1242,2023-02-09,78.5
1242,2023-02-10,74.5
1242,2023-02-11,80.0
1242,2023-02-12,86.2
1242,2023-02-13,80.9
1242,2023-02-14,85.5
1242,2023-02-15,86.9
1242,2023-02-16,83.8
1242,2023-02-17,81.4
1242,2023-02-18,85.9
1242,2023-02-19,84.4
1242,2023-02-20,87.5
1242,2023-02-21,88.4
1242,2023-02-22,90.4
1242,2023-02-23,86.3
1242,2023-02-24,82.1
1242,2023-02-25,93.5
1242,2023-02-26,84.9
1242,2023-02-27,92.1
1242,2023-02-28,89.3
1242,2023-03-01,88.1
1242,2023-03-02,86.3
1242,2023-03-03,81.6
1242,2023-03-04,85.9
1242,2023-03-05,85.3
1242,2023-03-06,85.5
1242,2023-03-07,87.6
1242,2023-03-08,89.7
1242,2023-03-09,90.9
1242,2023-03-10,93.4
1242,2023-03-11,92.7
1242,2023-03-12,93.4
1242,2023-03-13,92.2
1242,2023-03-14,90.7
1242,2023-03-15,98.1
1242,2023-03-16,88.1
1242,2023-03-17,87.8
1242,2023-03-18,91.0
1242,2023-03-19,93.2
1242,2023-03-20,92.8
1242,2023-03-21,93.4
1242,2023-03-22,99.3
1242,2023-03-23,90.2
1242,2023-03-24,67.6
1242,2023-03-25,98.3
1242,2023-03-26,94.6
1242,2023-03-27,98.6
1242,2023-03-28,89.8
1242,2023-03-29,90.9
1242,2023-03-30,94.3
1242,2023-03-31,92.7
1242,2023-04-01,91.7
1242,2023-04-02,83.3
1242,2023-04-03,83.1
1242,2023-04-04,88.1
1242,2023-04-05,92.6
1242,2023-04-06,87.8
1242,2023-04-07,98.7
1242,2023-04-08,91.4
1242,2023-04-09,100.0
1242,2023-04-10,94.6
1242,2023-04-11,93.0
1242,2023-04-12,94.7
1242,2023-04-13,93.6
1242,2023-04-14,90.6
1242,2023-04-15,96.8
1242,2023-04-16,92.2
1242,2023-04-17,92.8
1242,2023-04-18,93.8
1242,2023-04-19,99.4
1242,2023-04-20,92.3
1242,2023-04-21,94.4
1242,2023-04-22,90.7
1242,2023-04-23,95.3
1242,2023-04-24,90.4
1242,2023-04-25,88.4
1242,2023-04-26,93.0
1242,2023-04-27,92.6
1242,2023-04-28,92.0
1242,2023-04-29,85.9
1242,2023-04-30,92.4
1242,2023-05-01,92.5
1242,2023-05-02,88.0
1242,2023-05-03,83.9
1242,2023-05-04,88.9
1242,2023-05-05,89.2
1242,2023-05-06,92.2
1242,2023-05-07,85.1
1242,2023-05-08,84.7
1242,2023-05-09,89.2
1242,2023-05-10,92.1
1242,2023-05-11,90.9
1242,2023-05-12,93.6
1242,2023-05-13,92.1
1242,2023-05-14,91.6
1242,2023-05-15,92.4
1242,2023-05-16,86.3
1242,2023-05-17,86.0
1242,2023-05-18,89.1
1242,2023-05-19,87.4
1242,2023-05-20,86.5
1242,2023-05-21,84.1
1242,2023-05-22,94.8
1242,2023-05-23,93.5
1242,2023-05-24,93.9
1242,2023-05-25,89.6
1242,2023-05-26,89.2
1242,2023-05-27,75.3
1242,2023-05-28,89.4
1242,2023-05-29,86.2
1242,2023-05-30,91.4
1242,2023-05-31,73.7
1242,2023-06-01,92.8
1242,2023-06-02,89.1
1242,2023-06-03,95.8
1242,2023-06-04,87.7
1242,2023-06-05,93.0
1242,2023-06-06,91.1
1242,2023-06-07,87.3
1242,2023-06-08,86.4
1242,2023-06-09,92.9
1242,2023-06-10,86.4
1242,2023-06-11,94.1
1242,2023-06-12,88.9
1242,2023-06-13,84.8
1242,2023-06-14,90.3
1242,2023-06-15,88.9
1242,2023-06-16,87.6
1242,2023-06-17,95.8
1242,2023-06-18,93.6
1242,2023-06-19,79.9
1242,2023-06-20,92.9
1242,2023-06-21,87.9
1242,2023-06-22,87.1
1242,2023-06-23,89.1
1242,2023-06-24,88.2
1242,2023-06-25,90.4
1242,2023-06-26,93.6
1242,2023-06-27,84.1
1242,2023-06-28,85.5
1242,2023-06-29,87.6
1242,2023-06-30,89.5
1242,2023-07-01,92.2
1242,2023-07-02,89.2
1242,2023-07-03,89.0
1242,2023-07-04,81.5
1242,2023-07-05,92.7
1242,2023-07-06,95.9
1242,2023-07-07,93.4
1242,2023-07-08,89.5
1242,2023-07-09,89.5
1242,2023-07-10,98.0
1242,2023-07-11,92.2
1242,2023-07-12,88.2
1242,2023-07-13,90.2
1242,2023-07-14,92.4
1242,2023-07-15,92.7
1242,2023-07-16,96.0
1242,2023-07-17,89.8
1242,2023-07-18,82.8
1242,2023-07-19,71.1
1242,2023-07-20,70.6
1242,2023-07-21,71.4
1242,2023-07-22,79.9
1242,2023-07-23,78.3
1242,2023-07-24,89.2
1242,2023-07-25,87.2
1242,2023-07-26,91.4
1242,2023-07-27,89.4
1242,2023-07-28,85.4
1242,2023-07-29,94.2
1242,2023-07-30,88.6
1242,2023-07-31,83.4
1242,2023-08-01,72.7
1242,2023-08-02,77.8
1242,2023-08-03,81.6
1242,2023-08-04,84.1
1242,2023-08-05,88.2
1242,2023-08-06,87.5
1242,2023-08-07,87.9
1242,2023-08-08,86.1
1242,2023-08-09,87.9
1242,2023-08-10,79.9
1242,2023-08-11,90.4
1242,2023-08-12,88.4
1242,2023-08-13,93.5
1242,2023-08-14,91.6
1242,2023-08-15,84.8
1242,2023-08-16,90.8
1242,2023-08-17,84.2
1242,2023-08-18,87.8
1242,2023-08-19,88.2
1242,2023-08-20,87.5
1242,2023-08-21,91.7
1242,2023-08-22,84.9
1242,2023-08-23,78.2
1242,2023-08-24,73.4
1242,2023-08-25,60.6
1242,2023-08-26,81.1
1242,2023-08-27,78.4
1242,2023-08-28,84.7
1242,2023-08-29,78.5
1242,2023-08-30,83.9
1242,2023-08-31,86.3
1242,2023-09-01,83.7
1242,2023-09-02,91.3
1242,2023-09-03,92.5
1242,2023-09-04,88.5
1242,2023-09-05,89.8
1242,2023-09-06,83.3
1242,2023-09-07,85.7
1242,2023-09-08,84.6
1242,2023-09-09,89.0
1242,2023-09-10,89.4
1242,2023-09-11,92.3
1242,2023-09-12,80.5
1242,2023-09-13,81.0
1242,2023-09-14,82.6
1242,2023-09-15,124.0
1242,2023-09-16,66.9
1242,2023-09-17,68.5
1242,2023-09-18,62.0
1242,2023-09-19,73.6
1242,2023-09-20,79.9
1242,2023-09-21,81.8
1242,2023-09-22,80.5
1242,2023-09-23,75.5
1242,2023-09-24,83.0
1242,2023-09-25,78.3
1242,2023-09-26,76.1
1242,2023-09-27,82.8
1242,2023-09-28,77.1
1242,2023-09-29,77.4
1242,2023-09-30,83.6
1242,2023-10-01,81.2
1242,2023-10-02,82.3
1242,2023-10-03,83.9
1242,2023-10-04,81.5
1242,2023-10-05,80.9
1242,2023-10-06,78.8
1242,2023-10-07,81.2
1242,2023-10-08,80.5
1242,2023-10-09,77.1
1242,2023-10-10,71.8
1242,2023-10-11,80.8
1242,2023-10-12,80.7
1242,2023-10-13,76.3
1242,2023-10-14,80.9
1242,2023-10-15,79.1
1242,2023-10-16,81.0
1242,2023-10-17,77.0
1242,2023-10-18,73.5
1242,2023-10-19,80.1
1242,2023-10-20,78.8
1242,2023-10-21,81.9
1242,2023-10-22,84.4
1242,2023-10-23,80.1
1242,2023-10-24,83.1
1242,2023-10-25,83.4
1242,2023-10-26,83.5
1242,2023-10-27,81.1
1242,2023-10-28,77.1
1242,2023-10-29,79.6
1242,2023-10-30,80.4
1242,2023-10-31,79.4
1242,2023-11-01,77.9
1242,2023-11-02,83.0
1242,2023-11-03,80.8
1242,2023-11-04,81.5
1242,2023-11-05,81.4
1242,2023-11-06,75.5
1242,2023-11-07,75.7
1242,2023-11-08,75.5
1242,2023-11-09,79.0
1242,2023-11-10,80.4
1242,2023-11-11,77.8
1242,2023-11-12,78.7
1242,2023-11-13,75.6
1242,2023-11-14,75.3
1243,2023-01-25,86.9
1243,2023-01-26,41.6
1243,2023-01-27,42.5
1243,2023-01-28,48.7
1243,2023-01-29,50.4
1243,2023-01-30,58.3
1243,2023-01-31,62.6
1243,2023-02-01,58.7
1243,2023-02-02,61.6
1243,2023-02-03,54.5
1243,2023-02-04,63.5
1243,2023-02-05,62.9
1243,2023-02-06,62.2
1243,2023-02-07,64.3
1243,2023-02-08,74.4
1243,2023-02-09,65.1
1243,2023-02-10,76.8
1243,2023-02-11,71.3
1243,2023-02-12,72.8
1243,2023-02-13,74.2
1243,2023-02-14,71.4
1243,2023-02-15,72.4
1243,2023-02-16,71.2
1243,2023-02-17,71.8
1243,2023-02-18,74.2
1243,2023-02-19,75.8
1243,2023-02-20,77.2
1243,2023-02-21,75.2
1243,2023-02-22,69.0
1243,2023-02-23,79.8
1243,2023-02-24,69.9
1243,2023-02-25,80.8
1243,2023-02-26,62.5
1243,2023-02-27,69.4
1243,2023-02-28,74.3
1243,2023-03-01,80.0
1243,2023-03-02,79.1
1243,2023-03-03,78.5
1243,2023-03-04,81.3
1243,2023-03-05,79.8
1243,2023-03-06,84.2
1243,2023-03-07,77.5
1243,2023-03-08,83.6
1243,2023-03-09,81.7
1243,2023-03-10,84.0
1243,2023-03-11,80.0
1243,2023-03-12,82.2
1243,2023-03-13,78.5
1243,2023-03-14,85.3
1243,2023-03-15,86.3
1243,2023-03-16,82.0
1243,2023-03-17,81.6
1243,2023-03-18,82.7
1243,2023-03-19,86.4
1243,2023-03-20,84.4
1243,2023-03-21,78.7
1243,2023-03-22,79.6
1243,2023-03-23,78.5
1243,2023-03-24,86.1
1243,2023-03-25,81.4
1243,2023-03-26,92.5
1243,2023-03-27,87.5
1243,2023-03-28,84.5
1243,2023-03-29,86.9
1243,2023-03-30,88.1
1243,2023-03-31,87.2
1243,2023-04-01,88.5
1243,2023-04-02,86.5
1243,2023-04-03,89.2
1243,2023-04-04,82.4
1243,2023-04-05,79.8
1243,2023-04-06,81.7
1243,2023-04-07,78.9
1243,2023-04-08,81.5
1243,2023-04-09,85.1
1243,2023-04-10,80.2
1243,2023-04-11,88.1
1243,2023-04-12,83.8
1243,2023-04-13,74.1
1243,2023-04-14,71.2
1243,2023-04-15,77.7
1243,2023-04-16,79.6
1243,2023-04-17,78.6
1243,2023-04-18,79.8
1243,2023-04-19,89.1
1243,2023-04-20,77.7
1243,2023-04-21,94.2
1243,2023-04-22,87.6
1243,2023-04-23,87.2
1243,2023-04-24,92.3
1243,2023-04-25,80.0
1243,2023-04-26,84.7
1243,2023-04-27,84.4
1243,2023-04-28,84.1
1243,2023-04-29,79.3
1243,2023-04-30,83.1
1243,2023-05-01,86.4
1243,2023-05-02,86.4
1243,2023-05-03,80.5
1243,2023-05-04,80.2
1243,2023-05-05,85.7
1243,2023-05-06,87.5
1243,2023-05-07,83.4
1243,2023-05-08,77.9
1243,2023-05-09,83.4
1243,2023-05-10,86.0
1243,2023-05-11,77.3
1243,2023-05-12,82.3
1243,2023-05-13,84.9
1243,2023-05-14,81.2
1243,2023-05-15,88.9
1243,2023-05-16,84.7
1243,2023-05-17,82.5
1243,2023-05-18,84.3
1243,2023-05-19,89.7
1243,2023-05-20,88.9
1243,2023-05-21,92.1
1243,2023-05-22,84.6
1243,2023-05-23,84.3
1243,2023-05-24,86.3
1243,2023-05-25,85.4
1243,2023-05-26,85.6
1243,2023-05-27,79.5
1243,2023-05-28,87.8
1243,2023-05-29,89.5
1243,2023-05-30,88.8
1243,2023-05-31,85.6
1243,2023-06-01,82.6
1243,2023-06-02,95.7
1243,2023-06-03,83.7
1243,2023-06-04,76.1
1243,2023-06-05,80.8
1243,2023-06-06,85.1
1243,2023-06-07,83.7
1243,2023-06-08,84.5
1243,2023-06-09,78.3
1243,2023-06-10,92.9
1243,2023-06-11,84.3
1243,2023-06-12,78.4
1243,2023-06-13,83.3
1243,2023-06-14,83.6
1243,2023-06-15,81.0
1243,2023-06-16,84.3
1243,2023-06-17,91.3
1243,2023-06-18,88.4
1243,2023-06-19,78.0
1243,2023-06-20,86.4
1243,2023-06-21,86.7
1243,2023-06-22,83.1
1243,2023-06-23,80.1
1243,2023-06-24,91.4
1243,2023-06-25,82.3
1243,2023-06-26,79.4
1243,2023-06-27,84.8
1243,2023-06-28,83.1
1243,2023-06-29,87.5
1243,2023-06-30,76.7
1243,2023-07-01,87.3
1243,2023-07-02,88.4
1243,2023-07-03,85.8
1243,2023-07-04,83.1
1243,2023-07-05,84.9
1243,2023-07-06,84.3
1243,2023-07-07,81.7
1243,2023-07-08,81.9
1243,2023-07-09,79.0
1243,2023-07-10,81.3
1243,2023-07-11,82.7
1243,2023-07-12,84.1
1243,2023-07-13,76.9
1243,2023-07-14,87.1
1243,2023-07-15,81.9
1243,2023-07-16,87.1
1243,2023-07-17,84.9
1243,2023-07-18,77.3
1243,2023-07-19,66.0
1243,2023-07-20,59.9
1243,2023-07-21,66.6
1243,2023-07-22,64.4
1243,2023-07-23,74.3
1243,2023-07-24,77.1
1243,2023-07-25,75.7
1243,2023-07-26,63.6
1243,2023-07-27,75.0
1243,2023-07-28,82.3
1243,2023-07-29,78.6
1243,2023-07-30,78.1
